Deck,Player,Date,Tournament,Placement,Player_Total,Score,Decklist_url,Tournament_url,Decklists
Giratina ex Darkrai ex,Bixie,2025-04-05,Ursiiday's Pocket Weekly #23 • 400 USD Prize,1.0,875.0,12 - 0 - 2,/tournament/67e869ab142155bb4448f1e3/player/bixie/decklist,/tournament/67e869ab142155bb4448f1e3/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Leaf"",""4"":""Pok\u00e9mon Center"",""5"":""Red"",""6"":""Sabrina"",""7"":""Cyrus"",""8"":""Pok\u00e9 Ball"",""9"":""Potion"",""10"":""Giant Cape"",""11"":""Rocky Helmet""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Giratina ex Darkrai ex,Bixie,2025-04-12,Ursiiday's Pocket Weekly #24 • 400 USD Prize,1.0,747.0,12 - 2 - 0,/tournament/67f19d7d17fa475a4bcadeb8/player/bixie/decklist,/tournament/67f19d7d17fa475a4bcadeb8/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""2"",""12"":""2""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Red"",""4"":""Pok\u00e9mon Center"",""5"":""Sabrina"",""6"":""Leaf"",""7"":""Cyrus"",""8"":""Mars"",""9"":""Pok\u00e9 Ball"",""10"":""Potion"",""11"":""Giant Cape"",""12"":""Rocky Helmet""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Giratina ex Darkrai ex,Fryrish19,2025-04-19,Ursiiday's Pocket Weekly #25 • 400 USD Prize,1.0,681.0,12 - 2 - 0,/tournament/67fada9357322cac462456f6/player/fryrish19/decklist,/tournament/67fada9357322cac462456f6/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""2"",""12"":""2""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Red"",""4"":""Pok\u00e9mon Center"",""5"":""Sabrina"",""6"":""Leaf"",""7"":""Cyrus"",""8"":""Mars"",""9"":""Pok\u00e9 Ball"",""10"":""Potion"",""11"":""Giant Cape"",""12"":""Rocky Helmet""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Giratina ex Darkrai ex,SquaredPiano,2025-04-17,🐸FrogEX Weekly Cup #15 • 50 USD Prize🐸,1.0,272.0,11 - 2 - 0,/tournament/67c48acf36181ea4d6e9aca3/player/squaredpiano/decklist,/tournament/67c48acf36181ea4d6e9aca3/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""2"",""12"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Mars"",""4"":""Leaf"",""5"":""Cyrus"",""6"":""Sabrina"",""7"":""Red"",""8"":""Pok\u00e9mon Center"",""9"":""Pok\u00e9 Ball"",""10"":""Potion"",""11"":""Giant Cape"",""12"":""Rocky Helmet""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Giratina ex Darkrai ex,Sanutora,2025-04-12,Ursiiday's Pocket Weekly #24 • 400 USD Prize,3.0,747.0,10 - 2 - 1,/tournament/67f19d7d17fa475a4bcadeb8/player/sanutora/decklist,/tournament/67f19d7d17fa475a4bcadeb8/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Froakie"",""1"":""Frogadier"",""2"":""Greninja"",""3"":""Giratina ex"",""4"":""Druddigon"",""5"":""Darkrai ex"",""6"":""Professor's Research"",""7"":""Cyrus"",""8"":""Leaf"",""9"":""Iono"",""10"":""Pok\u00e9 Ball"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-87)"",""1"":""(A1-88)"",""2"":""(A1-89)"",""3"":""(A2b-35)"",""4"":""(A1a-56)"",""5"":""(A2-110)"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Giratina ex Darkrai ex,Sneak,2025-03-29,Ursiiday's Pocket Weekly #22 • 400 USD Prize,4.0,967.0,10 - 3 - 0,/tournament/67df3f20fb3a86a4cffcd2cd/player/sneak/decklist,/tournament/67df3f20fb3a86a4cffcd2cd/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""2"",""12"":""1""},""Card"":{""0"":""Druddigon"",""1"":""Darkrai ex"",""2"":""Giratina ex"",""3"":""Shaymin"",""4"":""Professor's Research"",""5"":""Red"",""6"":""Leaf"",""7"":""Sabrina"",""8"":""Mars"",""9"":""Cyrus"",""10"":""Pok\u00e9 Ball"",""11"":""Giant Cape"",""12"":""Rocky Helmet""},""Version"":{""0"":""(A1a-56)"",""1"":""(A2-110)"",""2"":""(A2b-35)"",""3"":""(A2-22)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Giratina ex Darkrai ex,srgiw74144,2025-03-27,🐸FrogEX Weekly Cup #12 • 50 USD Prize🐸,2.0,463.0,11 - 2 - 0,/tournament/67bf9c760b3322ebaa5159fa/player/srgiw74144/decklist,/tournament/67bf9c760b3322ebaa5159fa/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Druddigon"",""3"":""Professor's Research"",""4"":""Leaf"",""5"":""Red"",""6"":""Sabrina"",""7"":""Cyrus"",""8"":""Iono"",""9"":""Pok\u00e9 Ball"",""10"":""Giant Cape"",""11"":""Rocky Helmet""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""(A1a-56)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Giratina ex Darkrai ex,xDeSTi,2025-04-19,Ursiiday's Pocket Weekly #25 • 400 USD Prize,3.0,681.0,10 - 3 - 0,/tournament/67fada9357322cac462456f6/player/xdesti/decklist,/tournament/67fada9357322cac462456f6/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""2"",""12"":""2"",""13"":""1""},""Card"":{""0"":""Darkrai ex"",""1"":""Giratina ex"",""2"":""Professor's Research"",""3"":""Pok\u00e9mon Center"",""4"":""Red"",""5"":""Sabrina"",""6"":""Cyrus"",""7"":""Leaf"",""8"":""Mars"",""9"":""Team Rocket"",""10"":""Pok\u00e9 Ball"",""11"":""Potion"",""12"":""Giant Cape"",""13"":""Rocky Helmet""},""Version"":{""0"":""(A2-110)"",""1"":""(A2b-35)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Giratina ex Darkrai ex,FrogEX | Wawan,2025-04-24,🐸FrogEX Weekly Cup #16 • 50 USD Prize🐸,1.0,209.0,11 - 1 - 0,/tournament/67c48aef36181ea4d6e9aca5/player/wawan/decklist,/tournament/67c48aef36181ea4d6e9aca5/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""2"",""12"":""2"",""13"":""1""},""Card"":{""0"":""Darkrai ex"",""1"":""Giratina ex"",""2"":""Professor's Research"",""3"":""Pok\u00e9mon Center"",""4"":""Leaf"",""5"":""Mars"",""6"":""Red"",""7"":""Sabrina"",""8"":""Cyrus"",""9"":""Team Rocket"",""10"":""Pok\u00e9 Ball"",""11"":""Potion"",""12"":""Rocky Helmet"",""13"":""Giant Cape""},""Version"":{""0"":""(A2-110)"",""1"":""(A2b-35)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Giratina ex Darkrai ex,Elwood,2025-04-05,Pocket Legends League #25 (Season 2) - 50 USD,1.0,207.0,11 - 1 - 1,/tournament/67e988ce142155bb4448f9aa/player/elwood/decklist,/tournament/67e988ce142155bb4448f9aa/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""2"",""12"":""1""},""Card"":{""0"":""Darkrai ex"",""1"":""Giratina ex"",""2"":""Professor's Research"",""3"":""Leaf"",""4"":""Pok\u00e9mon Center"",""5"":""Red"",""6"":""Cyrus"",""7"":""Sabrina"",""8"":""Mars"",""9"":""Pok\u00e9 Ball"",""10"":""Potion"",""11"":""Giant Cape"",""12"":""Rocky Helmet""},""Version"":{""0"":""(A2-110)"",""1"":""(A2b-35)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Giratina ex Darkrai ex,Divos93,2025-04-26,Ursiiday's Pocket Weekly #26 • 400 USD Prize,3.0,605.0,11 - 2 - 0,/tournament/68041774b8cdc8c08c20fcec/player/divos93/decklist,/tournament/68041774b8cdc8c08c20fcec/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""2"",""12"":""2"",""13"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Pok\u00e9mon Center"",""4"":""Red"",""5"":""Mars"",""6"":""Cyrus"",""7"":""Leaf"",""8"":""Sabrina"",""9"":""Team Rocket"",""10"":""Pok\u00e9 Ball"",""11"":""Potion"",""12"":""Giant Cape"",""13"":""Rocky Helmet""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Giratina ex Darkrai ex,salvatore ,2025-04-12,Ursiiday's Pocket Weekly #24 • 400 USD Prize,4.0,747.0,10 - 3 - 0,/tournament/67f19d7d17fa475a4bcadeb8/player/lovetoria/decklist,/tournament/67f19d7d17fa475a4bcadeb8/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""1"",""12"":""2"",""13"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Leaf"",""4"":""Sabrina"",""5"":""Cyrus"",""6"":""Mars"",""7"":""Dawn"",""8"":""Pok\u00e9mon Center"",""9"":""Red"",""10"":""Pok\u00e9 Ball"",""11"":""Potion"",""12"":""Giant Cape"",""13"":""Rocky Helmet""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Giratina ex Darkrai ex,Mkun,2025-04-08,🔱 HAPPY BIRTHDAY BANANNA !! IMP #3 50 USD🔱,1.0,178.0,10 - 1 - 0,/tournament/67ebde66861824980936909a/player/mkun/decklist,/tournament/67ebde66861824980936909a/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""2"",""9"":""1"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Leaf"",""4"":""Pok\u00e9mon Center"",""5"":""Red"",""6"":""Sabrina"",""7"":""Cyrus"",""8"":""Pok\u00e9 Ball"",""9"":""Potion"",""10"":""Giant Cape"",""11"":""Rocky Helmet""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Giratina ex Darkrai ex,logu1n,2025-04-21,"Spearow Cup - 3ª Edição - R$ 500,00 em Prêmios",1.0,172.0,9 - 1 - 0,/tournament/67ff699fb8cdc8c08c20db77/player/logu1n/decklist,/tournament/67ff699fb8cdc8c08c20db77/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""1"",""12"":""2"",""13"":""1""},""Card"":{""0"":""Darkrai ex"",""1"":""Giratina ex"",""2"":""Leaf"",""3"":""Professor's Research"",""4"":""Cyrus"",""5"":""Mars"",""6"":""Pok\u00e9mon Center"",""7"":""Red"",""8"":""Sabrina"",""9"":""Team Rocket"",""10"":""Pok\u00e9 Ball"",""11"":""Potion"",""12"":""Giant Cape"",""13"":""Rocky Helmet""},""Version"":{""0"":""(A2-110)"",""1"":""(A2b-35)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Giratina ex Darkrai ex,oYSo,2025-04-19,Ursiiday's Pocket Weekly #25 • 400 USD Prize,4.0,681.0,10 - 3 - 0,/tournament/67fada9357322cac462456f6/player/oyso/decklist,/tournament/67fada9357322cac462456f6/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""2"",""12"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Mars"",""4"":""Red"",""5"":""Pok\u00e9mon Center"",""6"":""Sabrina"",""7"":""Leaf"",""8"":""Cyrus"",""9"":""Pok\u00e9 Ball"",""10"":""Potion"",""11"":""Giant Cape"",""12"":""Rocky Helmet""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Giratina ex Darkrai ex,Rego,2025-04-13,Danielcmini tournament🏆,1.0,147.0,10 - 1 - 0,/tournament/67f695d2d28716d7204d54f6/player/rego/decklist,/tournament/67f695d2d28716d7204d54f6/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""2"",""12"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Mars"",""4"":""Leaf"",""5"":""Cyrus"",""6"":""Red"",""7"":""Sabrina"",""8"":""Team Rocket"",""9"":""Pok\u00e9 Ball"",""10"":""Potion"",""11"":""Giant Cape"",""12"":""Rocky Helmet""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Giratina ex Darkrai ex,ᴄñᴛ l paanchooo,2025-04-20,140$Prize PGR Shining Revelry Live!Code on Discord,1.0,138.0,8 - 1 - 1,/tournament/67fdfbe557322cac46247266/player/paaanchooo/decklist,/tournament/67fdfbe557322cac46247266/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Sabrina"",""4"":""Team Rocket"",""5"":""Leaf"",""6"":""Cyrus"",""7"":""Mars"",""8"":""Pok\u00e9 Ball"",""9"":""Potion"",""10"":""Giant Cape"",""11"":""Rocky Helmet""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Giratina ex Darkrai ex,NymphNoctis,2025-04-17,🐸FrogEX Weekly Cup #15 • 50 USD Prize🐸,2.0,272.0,10 - 3 - 0,/tournament/67c48acf36181ea4d6e9aca3/player/nymphnoctis/decklist,/tournament/67c48acf36181ea4d6e9aca3/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""2"",""12"":""2""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Pok\u00e9mon Center"",""4"":""Red"",""5"":""Cyrus"",""6"":""Leaf"",""7"":""Sabrina"",""8"":""Mars"",""9"":""Potion"",""10"":""Pok\u00e9 Ball"",""11"":""Giant Cape"",""12"":""Rocky Helmet""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Giratina ex Darkrai ex,𝙄𝙈𝙋 | Lbn,2025-04-10,🐸FrogEX Weekly Cup #14 • 50 USD Prize🐸,2.0,256.0,11 - 1 - 1,/tournament/67c48aa536181ea4d6e9aca0/player/lbn924/decklist,/tournament/67c48aa536181ea4d6e9aca0/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""2"",""12"":""1""},""Card"":{""0"":""Darkrai ex"",""1"":""Giratina ex"",""2"":""Professor's Research"",""3"":""Leaf"",""4"":""Sabrina"",""5"":""Cyrus"",""6"":""Pok\u00e9mon Center"",""7"":""Mars"",""8"":""Red"",""9"":""Pok\u00e9 Ball"",""10"":""Potion"",""11"":""Rocky Helmet"",""12"":""Giant Cape""},""Version"":{""0"":""(A2-110)"",""1"":""(A2b-35)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Giratina ex Darkrai ex,David947,2025-03-27,🏆POCKET TOUR TOURNAMENT #16🏆,1.0,122.0,9 - 1 - 0,/tournament/67c1256c0b3322ebaa516cd2/player/david947/decklist,/tournament/67c1256c0b3322ebaa516cd2/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Darkrai ex"",""1"":""Druddigon"",""2"":""Giratina ex"",""3"":""Leaf"",""4"":""Professor's Research"",""5"":""Red"",""6"":""Cyrus"",""7"":""Sabrina"",""8"":""Team Rocket"",""9"":""Pok\u00e9 Ball"",""10"":""Giant Cape"",""11"":""Rocky Helmet""},""Version"":{""0"":""(A2-110)"",""1"":""(A1a-56)"",""2"":""(A2b-35)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Gyarados ex Manaphy,Nabrix,2025-04-26,Ursiiday's Pocket Weekly #26 • 400 USD Prize,1.0,605.0,12 - 1 - 1,/tournament/68041774b8cdc8c08c20fcec/player/nabrix/decklist,/tournament/68041774b8cdc8c08c20fcec/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""1"",""12"":""1"",""13"":""1""},""Card"":{""0"":""Magikarp"",""1"":""Gyarados ex"",""2"":""Manaphy"",""3"":""Origin Forme"",""4"":""Professor's Research"",""5"":""Misty"",""6"":""Sabrina"",""7"":""Mars"",""8"":""Irida"",""9"":""Red"",""10"":""Pok\u00e9 Ball"",""11"":""Pok\u00e9mon Communication"",""12"":""Giant Cape"",""13"":""Rocky Helmet""},""Version"":{""0"":""(A1a-17)"",""1"":""(A1a-18)"",""2"":""(A2-50)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Gyarados ex Manaphy,Duo,2025-03-27,🐸FrogEX Weekly Cup #12 • 50 USD Prize🐸,1.0,463.0,12 - 1 - 0,/tournament/67bf9c760b3322ebaa5159fa/player/duo/decklist,/tournament/67bf9c760b3322ebaa5159fa/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""1"",""11"":""2""},""Card"":{""0"":""Magikarp"",""1"":""Gyarados ex"",""2"":""Manaphy"",""3"":""Origin Forme"",""4"":""Professor's Research"",""5"":""Misty"",""6"":""Irida"",""7"":""Sabrina"",""8"":""Red"",""9"":""Pok\u00e9 Ball"",""10"":""Pok\u00e9mon Communication"",""11"":""Rocky Helmet""},""Version"":{""0"":""(A1a-17)"",""1"":""(A1a-18)"",""2"":""(A2-50)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Gyarados ex Manaphy,eriikloopezz,2025-04-19,Ursiiday's Pocket Weekly #25 • 400 USD Prize,2.0,681.0,11 - 3 - 0,/tournament/67fada9357322cac462456f6/player/eriikloopezz/decklist,/tournament/67fada9357322cac462456f6/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""1"",""12"":""1"",""13"":""1""},""Card"":{""0"":""Magikarp"",""1"":""Gyarados ex"",""2"":""Manaphy"",""3"":""Origin Forme"",""4"":""Professor's Research"",""5"":""Irida"",""6"":""Misty"",""7"":""Sabrina"",""8"":""Mars"",""9"":""Red"",""10"":""Pok\u00e9 Ball"",""11"":""Pok\u00e9mon Communication"",""12"":""Giant Cape"",""13"":""Rocky Helmet""},""Version"":{""0"":""(A1a-17)"",""1"":""(A1a-18)"",""2"":""(A2-50)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Gyarados ex Manaphy,Benjamin ,2025-04-26,Ursiiday's Pocket Weekly #26 • 400 USD Prize,2.0,605.0,12 - 1 - 1,/tournament/68041774b8cdc8c08c20fcec/player/benjamink3/decklist,/tournament/68041774b8cdc8c08c20fcec/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""1"",""11"":""1""},""Card"":{""0"":""Magikarp"",""1"":""Gyarados ex"",""2"":""Manaphy"",""3"":""Origin Forme"",""4"":""Red"",""5"":""Irida"",""6"":""Misty"",""7"":""Professor's Research"",""8"":""Pok\u00e9 Ball"",""9"":""Pok\u00e9mon Communication"",""10"":""Giant Cape"",""11"":""Rocky Helmet""},""Version"":{""0"":""(A1a-17)"",""1"":""(A1a-18)"",""2"":""(A2-50)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Gyarados ex Manaphy,DAIDR,2025-04-05,Ursiiday's Pocket Weekly #23 • 400 USD Prize,3.0,875.0,10 - 2 - 1,/tournament/67e869ab142155bb4448f1e3/player/daidr/decklist,/tournament/67e869ab142155bb4448f1e3/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""1"",""11"":""2""},""Card"":{""0"":""Magikarp"",""1"":""Gyarados ex"",""2"":""Manaphy"",""3"":""Origin Forme"",""4"":""Professor's Research"",""5"":""Misty"",""6"":""Irida"",""7"":""Red"",""8"":""Sabrina"",""9"":""Pok\u00e9 Ball"",""10"":""Pok\u00e9mon Communication"",""11"":""Rocky Helmet""},""Version"":{""0"":""(A1a-17)"",""1"":""(A1a-18)"",""2"":""(A2-50)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
